latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1.3431814,103.68088721,1942.5946,0.8314,"POLYGON((103.68091769077 1.34292437709825, 103.681051443678 1.34305475239183, 103.681068894243 1.3430366177163, 103.68109203978 1.34305917876764, 103.681074589216 1.34307731344269, 103.681109106518 1.34311095908974, 103.68117483608 1.34304265274174, 103.681210776139 1.34307768521534, 103.680865173111 1.34343683674679, 103.680900362016 1.34347113704921, 103.680853468052 1.34351986935391, 103.680737931597 1.3434072504569, 103.680791737568 1.34335133517789, 103.680619817624 1.34318375660953, 103.680910229589 1.34288195975199, 103.680935141339 1.34290624241695, 103.68091769077 1.34292437709825))",6PH58MVJ+79C7
1.35083401,103.6961228,202.5195,0.7669,"POLYGON((103.696056003871 1.35079637704535, 103.696057703982 1.35077709308036, 103.696092980187 1.35078024338433, 103.696091280075 1.35079952734958, 103.696245087271 1.35081326293323, 103.696239231516 1.35087968342142, 103.696004731391 1.35085874164075, 103.696010587152 1.35079232115254, 103.696056003871 1.35079637704535))",6PH59M2W+8CQ9
1.34016901,103.68888877,1167.5901,0.7175,"POLYGON((103.68915427277 1.34020441847073, 103.689155012957 1.34021015871924, 103.689125129536 1.34021406203924, 103.689120139063 1.34017536022621, 103.689086788925 1.34017971636274, 103.689091779398 1.34021841817519, 103.689002653189 1.34023005968036, 103.688996544288 1.34018268428714, 103.68887718973 1.34019827416119, 103.688883283841 1.34024553488432, 103.688551024745 1.34028893391723, 103.688532755892 1.34014725615944, 103.689226426206 1.34005665019891, 103.689229745055 1.34008238831078, 103.689248185006 1.34007997971478, 103.689262409661 1.34019029381597, 103.68915427277 1.34020441847073))",6PH58MRQ+3H6M
1.35387026,103.69826098,84.0139,0.8499,"POLYGON((103.69832634751 1.35383970157311, 103.698231047035 1.35393623740861, 103.698195616901 1.35390080768433, 103.698290917374 1.35380427185026, 103.69832634751 1.35383970157311))",6PH59M3X+G8RV
1.35143817,103.68817445,587.8005,0.9069,"POLYGON((103.688064624016 1.35141953241394, 103.688065540071 1.35135324990909, 103.688327547726 1.35135691786326, 103.688325360103 1.35151520755992, 103.68799736996 1.35151061586797, 103.687998641547 1.35141860869183, 103.688064624016 1.35141953241394))",6PH59M2Q+H7FG
1.34480116,103.6940359,104.5679,0.8542,"POLYGON((103.694100293819 1.34479324276018, 103.694047358168 1.34486543365416, 103.693971494809 1.3448090842075, 103.694024430457 1.34473689331636, 103.694100293819 1.34479324276018))",6PH58MVV+WJF2
1.34818301,103.68182354,905.175,0.9034,"POLYGON((103.681938821368 1.34824570526588, 103.681898070978 1.34824463931899, 103.681896425582 1.34830835651037, 103.681937175973 1.34830942245868, 103.68193601762 1.34835427911897, 103.681706398884 1.34834827274219, 103.681714672664 1.34802631879794, 103.681821989143 1.34802912597587, 103.681822377691 1.34801407958106, 103.681944720077 1.34801727979919, 103.681938821368 1.34824570526588))",6PH58MXJ+7PG7
1.34617536,103.68056864,256.6288,0.7817,"POLYGON((103.68059424699 1.34637105362846, 103.680541168662 1.34637079638811, 103.68054304002 1.34597966136525, 103.680596118326 1.34597991860044, 103.68059424699 1.34637105362846))",6PH58MWJ+F6G2
1.34621326,103.68708321,67.5871,0.7021,"POLYGON((103.687153990182 1.34617748866257, 103.687172283408 1.34619056618228, 103.687116557913 1.34626952671597, 103.686985740496 1.3461760075365, 103.686999474665 1.34615654683559, 103.687111998856 1.34623698849322, 103.687153990182 1.34617748866257))",6PH58MWP+FRPG
1.34099185,103.68583781,993.4534,0.8874,"POLYGON((103.686027787888 1.34090274720183, 103.685854285694 1.34109805958141, 103.685868792719 1.34111111367506, 103.685726991153 1.34127074042798, 103.685643564408 1.34119566916303, 103.685661115111 1.3411759122484, 103.685641455835 1.34115822191763, 103.685623905132 1.34117797883229, 103.68555190136 1.34111318648645, 103.685616409078 1.34104056982297, 103.685708072129 1.34112305249515, 103.685921425725 1.34088287919842, 103.685899180825 1.34072225212309, 103.685992647303 1.34061703635464, 103.686027787888 1.34090274720183))",6PH58MRP+98WQ
1.34287565,103.68225836,254.6827,0.6877,"POLYGON((103.682359555105 1.34287683836041, 103.682260259678 1.34297748260776, 103.682157178068 1.3428744644135, 103.682256473486 1.34277382017085, 103.682359555105 1.34287683836041))",6PH58MVJ+5W23
1.34834849,103.68927937,241.5776,0.7884,"POLYGON((103.689351528785 1.34843832247236, 103.689262353895 1.34846272837193, 103.689207216975 1.34825865765453, 103.689296391855 1.3482342517503, 103.689351528785 1.34843832247236))",6PH58MXQ+8PJX
1.3385273,103.69085191,156.2869,0.8376,"POLYGON((103.690798 1.3384451, 103.6909462 1.3385538, 103.6909059 1.3386095, 103.6907576 1.3385008, 103.690798 1.3384451))",6PH58MQR+C893
1.3509906,103.695853,66.7845,0.7705,"POLYGON((103.6958845 1.3509492, 103.6958936 1.351023, 103.6958215 1.351032, 103.6958124 1.3509582, 103.6958845 1.3509492))",6PH59M2W+98XM
1.35004329,103.67905838,221.4263,0.7101,"POLYGON((103.679204391751 1.35001417018863, 103.679203717252 1.35007564538796, 103.67891236022 1.3500724072231, 103.678913034725 1.35001093203126, 103.679204391751 1.35001417018863))",6PH59M2H+2J7Q
1.34397549,103.69498436,575.9684,0.7919,"POLYGON((103.694829678559 1.34392708852101, 103.694859255325 1.34394968304802, 103.694879620024 1.34392267970802, 103.694850043257 1.34390008518131, 103.694912364382 1.34381744812752, 103.695101158404 1.34396167318659, 103.695076645195 1.34399417740447, 103.695110507552 1.34402004581151, 103.695135020763 1.34398754159224, 103.695234186696 1.34406329722772, 103.695184532931 1.34412913751521, 103.694943465654 1.34394497944383, 103.69484751803 1.34407220480626, 103.694766763006 1.34401051376255, 103.694829678559 1.34392708852101))",6PH58MVV+HXX3
1.34520868,103.69028373,19.0568,0.783,"POLYGON((103.690293367957 1.34518126647102, 103.690304881561 1.34522848266945, 103.690274084687 1.34523608975772, 103.690262571084 1.34518887355948, 103.690293367957 1.34518126647102))",6PH58MWR+34M6
1.34611815,103.68293446,25.8448,0.6694,"POLYGON((103.682969954296 1.34612841741598, 103.682903685375 1.34613869447449, 103.682898967036 1.34610787525974, 103.682965235956 1.34609759820054, 103.682969954296 1.34612841741598))",6PH58MWM+C5VQ
1.34347235,103.68259137,158.356,0.7762,"POLYGON((103.682614013112 1.34351077852555, 103.682630323315 1.34352065906045, 103.682606926203 1.343559782166, 103.682517576616 1.34350565519727, 103.682589351126 1.34338563859986, 103.682662390509 1.3434298850264, 103.682614013112 1.34351077852555))",6PH58MVM+92PX
1.35144082,103.69823992,256.5901,0.8763,"POLYGON((103.698282577957 1.35134250322743, 103.698283901103 1.3513799650609, 103.69830242134 1.35137930245607, 103.698307306016 1.35151760091761, 103.698174351028 1.35152235768291, 103.69816946636 1.35138405922849, 103.698221316799 1.35138220415984, 103.698219993654 1.35134474232728, 103.698282577957 1.35134250322743))",6PH59M2X+H7HP
1.35442321,103.68950299,87.9939,0.7946,"POLYGON((103.689414064341 1.35448968219621, 103.689398799853 1.354461067441, 103.689591912868 1.35435671753102, 103.689607177361 1.3543853322868, 103.689414064341 1.35448968219621))",6PH59M3Q+QR6R
1.34409907,103.67593641,67.0974,0.6919,"POLYGON((103.675961636669 1.34404463956147, 103.675960890262 1.34415383490395, 103.675911181958 1.34415349071692, 103.675911928368 1.34404429537628, 103.675961636669 1.34404463956147))",6PH58MVG+J9MX
1.35334156,103.69320977,92.8129,0.8151,"POLYGON((103.693213532946 1.35326683048222, 103.69325711431 1.35339925248168, 103.693206018389 1.35341628643658, 103.693162437031 1.35328386443823, 103.693213532946 1.35326683048222))",6PH59M3V+87PP
1.3425394,103.6878552,320.8401,0.9045,"POLYGON((103.688005525597 1.34256844085725, 103.687713814659 1.34259841536635, 103.68770488187 1.34251035500609, 103.687996592795 1.34248038048782, 103.688005525597 1.34256844085725))",6PH58MVQ+249F
1.34867968,103.68596364,19.1504,0.7114,"POLYGON((103.685964759937 1.34864494291137, 103.685985051471 1.34870693652233, 103.685962507314 1.34871441119663, 103.685942215782 1.34865241758527, 103.685964759937 1.34864494291137))",6PH58MXP+F9G5
1.35091357,103.69574246,40.8651,0.6545,"POLYGON((103.695770451639 1.35094176012339, 103.695714432137 1.35094687637036, 103.695709975821 1.35089745062851, 103.695745422489 1.35089430983642, 103.695743168934 1.3508693152859, 103.695763755414 1.35086749119722, 103.695770451639 1.35094176012339))",6PH59M2W+979H
1.33993921,103.68318311,192.1228,0.8894,"POLYGON((103.683268035431 1.33996647912948, 103.683136755594 1.34001583598331, 103.683098194087 1.33991194016649, 103.683229473915 1.33986258330948, 103.683268035431 1.33996647912948))",6PH58MQM+X7FH
1.34476165,103.68970483,22.4578,0.7011,"POLYGON((103.689734677474 1.34474864752731, 103.689700288554 1.3447940587654, 103.689674981158 1.34477464568727, 103.689709370078 1.34472923444938, 103.689734677474 1.34474864752731))",6PH58MVQ+WV4G
1.34478417,103.69154649,847.0184,0.9311,"POLYGON((103.6917296 1.344573, 103.6914673 1.3450632, 103.6913612 1.3450057, 103.6915925 1.3445733, 103.6915736 1.3445631, 103.6916045 1.3445052, 103.6917296 1.344573))",6PH58MVR+WJ77
1.35437542,103.69225558,1279.6505,0.8708,"POLYGON((103.692213509327 1.35430496731742, 103.692214820789 1.35422726926411, 103.692438738854 1.35423109770023, 103.692437427399 1.35430879576043, 103.692483092794 1.35430957652278, 103.692480107182 1.35448646082957, 103.692265900589 1.35448279841775, 103.692265569874 1.35450239166584, 103.692244671497 1.35450203435325, 103.692245002212 1.35448244110533, 103.692132150647 1.35448051160948, 103.69213181993 1.35450010485647, 103.692008962566 1.35449800427813, 103.692012278928 1.3543015267598, 103.692213509327 1.35430496731742))",6PH59M3R+QW22
1.34545105,103.67983171,30.975,0.8267,"POLYGON((103.679850676152 1.34541757966451, 103.679849918821 1.3454849511446, 103.679812728608 1.34548452766711, 103.679813485942 1.34541715618804, 103.679850676152 1.34541757966451))",6PH58MWH+5WP4
1.35453831,103.6850777,231.7299,0.8354,"POLYGON((103.685190902977 1.35455869562568, 103.68504817501 1.35457883686696, 103.685052257449 1.35460814113514, 103.684992183103 1.35461661860033, 103.68497668027 1.35450533728871, 103.685179482575 1.35447671857567, 103.685190902977 1.35455869562568))",6PH59M3P+R28F
1.34466952,103.69603097,617.2971,0.8036,"POLYGON((103.695937155762 1.34452572347878, 103.6959037837 1.34456783803687, 103.695933737239 1.344591881154, 103.695967109301 1.34454976659541, 103.696159874008 1.34470449502376, 103.696126501942 1.34474660958504, 103.696148001189 1.34476386660631, 103.696181373256 1.34472175204454, 103.696264619769 1.34478857237307, 103.696200450935 1.3448695515431, 103.695796752406 1.34454551067105, 103.695860921226 1.34446453151514, 103.695937155762 1.34452572347878))",6PH58MVW+VC6Q
1.34070191,103.68956892,108.1594,0.8118,"POLYGON((103.689602298902 1.34066406728002, 103.689615598976 1.34073400119952, 103.68957061918 1.34077526792412, 103.689526674813 1.34072674869409, 103.689526706756 1.34066668367697, 103.689569286885 1.340627618524, 103.689602298902 1.34066406728002))",6PH58MRQ+7RP2
1.34948981,103.69773537,176.6095,0.9223,"POLYGON((103.697808432553 1.34953512603391, 103.697672496116 1.34954859222295, 103.697662315855 1.34944449474022, 103.697798252284 1.34943102854628, 103.697808432553 1.34953512603391))",6PH58MXX+Q3XG
1.35538685,103.68532682,281.7043,0.886,"POLYGON((103.6853899 1.3552957, 103.6853788 1.3553151, 103.6854112 1.3553341, 103.6853597 1.3554231, 103.6853887 1.3554398, 103.6853511 1.3555048, 103.6852266 1.3554329, 103.6852638 1.3553676, 103.6852802 1.3553771, 103.6853095 1.3553258, 103.6852931 1.3553163, 103.6853259 1.3552587, 103.6853899 1.3552957))",6PH59M4P+544F
1.33871899,103.68361358,59.7095,0.6715,"POLYGON((103.683685558911 1.33870858381238, 103.683554144722 1.33876114101801, 103.683541611216 1.33872939593234, 103.683673025403 1.338676838726, 103.683685558911 1.33870858381238))",6PH58MQM+FCQP
1.34735818,103.69489423,308.6351,0.7103,"POLYGON((103.6950308 1.3473796, 103.6948941 1.3473935, 103.6948979 1.347431, 103.6948151 1.3474395, 103.6948113 1.347402, 103.6947777 1.3474054, 103.6947691 1.34732, 103.6950221 1.3472942, 103.6950308 1.3473796))",6PH58MWV+WXR8
1.34441305,103.68075805,128.2377,0.656,"POLYGON((103.6807875 1.34439, 103.6808342 1.3444342, 103.6807837 1.3444883, 103.6806819 1.3443919, 103.6807324 1.3443378, 103.6807875 1.34439))",6PH58MVJ+Q86F
1.34008042,103.69741469,558.1904,0.7931,"POLYGON((103.697521688653 1.33992166931208, 103.697501902466 1.33995205194991, 103.697506974948 1.33995539814007, 103.697526761134 1.33992501550149, 103.697568867462 1.33995279199636, 103.697360843436 1.34027222279264, 103.697261474305 1.34020667143101, 103.697469498317 1.33988724064746, 103.697521688653 1.33992166931208))",6PH58MRW+2XM7
1.34212325,103.69617056,26.4754,0.7575,"POLYGON((103.696208748192 1.3421347539087, 103.696191265512 1.34215753046064, 103.696132374323 1.34211174125899, 103.696149857003 1.34208896470803, 103.696208748192 1.3421347539087))",6PH58MRW+RFVV
1.3479369,103.69493538,24.191,0.7646,"POLYGON((103.694959893214 1.34791694704979, 103.694959871954 1.34795687430775, 103.694910856506 1.34795684786986, 103.694910877767 1.34791692061264, 103.694959893214 1.34791694704979))",6PH58MXV+5XFH
1.35147978,103.68920415,20.3464,0.7876,"POLYGON((103.6892243775 1.35145944073545, 103.689224355675 1.35150014269443, 103.68918391479 1.35150012072807, 103.689183936616 1.35145941876975, 103.6892243775 1.35145944073545))",6PH59M2Q+HMW4
1.34692557,103.69410398,71.9669,0.7788,"POLYGON((103.694127495454 1.34687321442298, 103.694139314156 1.34697069884527, 103.694080466699 1.34697792576267, 103.694068648001 1.34688044134236, 103.694127495454 1.34687321442298))",6PH58MWV+QJH3
1.34738925,103.69869688,32.5685,0.7753,"POLYGON((103.698722130351 1.34736275296932, 103.698727325192 1.34740947606704, 103.69867163098 1.34741574857791, 103.69866643614 1.34736902548112, 103.698722130351 1.34736275296932))",6PH58MWX+XF4F
1.34271751,103.68308869,195.0386,0.9365,"POLYGON((103.683191301086 1.34270380470183, 103.683168601631 1.34278372476244, 103.68298608643 1.34273121365057, 103.683008785886 1.34265129359629, 103.683191301086 1.34270380470183))",6PH58MVM+36PQ
1.34893344,103.69826124,156.4699,0.8347,"POLYGON((103.698350270834 1.34896296303647, 103.698178066895 1.34897694775012, 103.698172211737 1.34890391485878, 103.69834441567 1.34888993014073, 103.698350270834 1.34896296303647))",6PH58MXX+H8C7
1.33988707,103.68429316,49.0676,0.7042,"POLYGON((103.684288432464 1.33982950698817, 103.684331188592 1.33993032957771, 103.684297883912 1.33994463627049, 103.684255127788 1.33984381368086, 103.684288432464 1.33982950698817))",6PH58MQM+XP3F
1.34969081,103.69555256,37.8184,0.6846,"POLYGON((103.695570136297 1.34965220940266, 103.695576162495 1.34972600457886, 103.695534981153 1.3497294110583, 103.695528954956 1.34965561588337, 103.695570136297 1.34965220940266))",6PH58MXW+V6FP
1.34949453,103.69681005,300.4362,0.8921,"POLYGON((103.696870681165 1.34961624399291, 103.696831279605 1.34962049954852, 103.696834180431 1.34964770581445, 103.696794847772 1.3496519539272, 103.696779761521 1.34951046301522, 103.696756103489 1.34951301819524, 103.696741566183 1.34937667577457, 103.696843958423 1.34936561691779, 103.696870681165 1.34961624399291))",6PH58MXW+QPVQ
1.35539338,103.69216529,431.2496,0.6521,"POLYGON((103.692320114738 1.35534946575458, 103.692309469149 1.35546515596973, 103.692010467734 1.35543728612503, 103.692021113333 1.35532159592328, 103.692320114738 1.35534946575458))",6PH59M4R+5V3M
1.34374581,103.68238131,132.5025,0.8925,"POLYGON((103.6824585759 1.3437717875059, 103.682406709217 1.34382371661265, 103.682304037286 1.34371983911627, 103.682355903965 1.34366791001187, 103.6824585759 1.3437717875059))",6PH58MVJ+FXRR
1.34788462,103.69444526,51.1681,0.7934,"POLYGON((103.694492555362 1.34787651694487, 103.694431186395 1.34793078372453, 103.69439795513 1.34789271640766, 103.694459324095 1.34783844962718, 103.694492555362 1.34787651694487))",6PH58MXV+5Q46
1.34407115,103.68652399,100.0586,0.7922,"POLYGON((103.686606361511 1.34408898939863, 103.68644607259 1.34410341480339, 103.686441621435 1.34405331450195, 103.686601910353 1.34403888909627, 103.686606361511 1.34408898939863))",6PH58MVP+JJCX
1.34024164,103.69135527,273.1111,0.8376,"POLYGON((103.691468773885 1.34026229137703, 103.691403397825 1.34035166578522, 103.691309419155 1.34028203067842, 103.691321924956 1.34026493422899, 103.691239891495 1.3402041501286, 103.691292761748 1.34013187217583, 103.691468773885 1.34026229137703))",6PH58MRR+3GXM
1.3511261,103.68478412,5.232,0.6984,"POLYGON((103.684790310366 1.35111286088379, 103.684796618971 1.35113363530606, 103.684778024894 1.35113928302731, 103.684771573019 1.3511185948187, 103.684790310366 1.35111286088379))",6PH59M2M+FW32
1.34584853,103.6789646,19.2374,0.7378,"POLYGON((103.67898446555 1.34582895275386, 103.678983710846 1.34586886334787, 103.678944730143 1.3458681166763, 103.678945484847 1.34582820608298, 103.67898446555 1.34582895275386))",6PH58MWH+8HPX
1.34425771,103.68708976,41.285,0.681,"POLYGON((103.687133874161 1.34426242078729, 103.68710954198 1.34429767698423, 103.687045639924 1.34425300324196, 103.687069972105 1.34421774704468, 103.687133874161 1.34426242078729))",6PH58MVP+PR49
1.34755722,103.69650196,26.1485,0.6783,"POLYGON((103.696527102905 1.34757782972797, 103.696482190879 1.34758307204939, 103.696476835362 1.34753659578472, 103.696521747387 1.3475313534626, 103.696527102905 1.34757782972797))",6PH58MXW+2JC6
1.34135651,103.68364424,371.017,0.6745,"POLYGON((103.683621097168 1.34122380577907, 103.683628679405 1.34120708734342, 103.683654555915 1.34121897511511, 103.683621040765 1.34129287425912, 103.683761328885 1.34135732317697, 103.683700826699 1.34149072730732, 103.683560538577 1.3414262783783, 103.683615959309 1.3413040786008, 103.683532717543 1.34126583700014, 103.683563775444 1.34119743970742, 103.683621097168 1.34122380577907))",6PH58MRM+GFR8
